date,coin,price,volume,market_cap
2025-12-26 00:00:00,BTC,87229.78066010943,22773603342.32636,1741491085115.601
2025-12-27 00:00:00,BTC,87305.95655961394,47130449135.786705,1743187621561.159
2025-12-28 00:00:00,BTC,87807.003210775,15670944599.660688,1753375412209.345
2025-12-29 00:00:00,BTC,87822.90829076794,17428479525.19913,1753595375313.038
2025-12-30 00:00:00,BTC,87156.56266080117,53957962807.988785,1739794323451.9631
2025-12-31 00:00:00,BTC,88414.62856073362,39734225800.079216,1765833387995.6162
2026-01-01 00:00:00,BTC,87520.18048742875,37245075349.02766,1747837206254.3643
2026-01-02 00:00:00,BTC,88727.67004249741,21163124465.205833,1771365149347.3962
2026-01-03 00:00:00,BTC,89926.27924953419,50705395175.73333,1795890115524.7178
2026-01-04 00:00:00,BTC,90593.85443180417,23480735292.761147,1809211438368.9963
2026-01-05 00:00:00,BTC,91373.21588108438,31050236622.948975,1824986876689.233
2026-01-06 00:00:00,BTC,93926.7956485658,59451605754.8414,1876558232963.0544
2026-01-07 00:00:00,BTC,93666.86387314305,57439451725.50999,1870043996457.1855
2026-01-08 00:00:00,BTC,91257.15544035907,47910812257.04945,1822220317807.3809
2026-01-09 00:00:00,BTC,90983.51578142625,48319133568.469185,1817249307661.4592
2026-01-10 00:00:00,BTC,90504.89560340019,43664879516.319695,1807784901284.322
2026-01-11 00:00:00,BTC,90442.01907847001,13961660357.407768,1806483854865.5005
2026-01-12 00:00:00,BTC,90819.36598904192,19870776213.774654,1814078415941.0112
2026-01-13 00:00:00,BTC,91134.96917951507,46923085427.627655,1820530763450.6675
2026-01-14 00:00:00,BTC,95260.4422971001,66844465446.74208,1902289955573.257
2026-01-15 00:00:00,BTC,97007.78078881276,68433627980.993996,1938292963237.8118
2026-01-16 00:00:00,BTC,95584.82797878512,59629891835.2242,1909227332523.1567
2026-01-17 00:00:00,BTC,95516.07771987123,37208122951.606445,1907673016263.0132
2026-01-18 00:00:00,BTC,95099.53192554631,17839431205.011776,1899912876486.1714
2026-01-19 00:00:00,BTC,93752.70577188236,23132534225.645782,1874976961280.7039
2026-01-20 00:00:00,BTC,92558.46334372147,43338958368.50777,1849232162887.1968
2026-01-21 00:00:00,BTC,88312.84053255555,60578606228.98298,1764030499464.2656
2026-01-22 00:00:00,BTC,89354.34377512129,62357735672.95213,1785123532735.0352
2026-01-23 00:00:00,BTC,89443.39744146909,39301750755.698135,1787014846080.977
2026-01-24 00:00:00,BTC,89412.39849953113,43393369570.58639,1786292506432.339
2026-01-25 00:00:00,BTC,89170.87364531498,16537403154.850498,1781979789713.3386
2026-01-26 00:00:00,BTC,86548.32213469829,39912523619.12114,1731460015137.4014
2026-01-27 00:00:00,BTC,88307.8612070438,50644433646.50017,1764540020523.9114
2026-01-28 00:00:00,BTC,89204.22239644526,43778458930.62677,1782508769730.2656
2026-01-29 00:00:00,BTC,89162.09701574955,45893249753.273575,1781310220302.3276
2026-01-30 00:00:00,BTC,84570.40906135936,70962598615.0189,1689639802554.1016
2026-01-31 00:00:00,BTC,84141.77856967277,79515463845.849,1680807873673.8472
2026-02-01 00:00:00,BTC,78725.85853884545,78488542272.81866,1573735495563.3943
2026-02-02 00:00:00,BTC,76937.06406636834,58330740751.53287,1537520318473.685
2026-02-03 00:00:00,BTC,78767.65815345927,84675130404.55545,1573216672021.9187
2026-02-04 00:00:00,BTC,75638.95670207398,73734215653.24066,1512165605443.8088
2026-02-05 00:00:00,BTC,73172.29203248928,74109194166.40112,1463518712915.32
2026-02-06 00:00:00,BTC,62853.69038445987,142403234254.4544,1262033077144.5305
2026-02-07 00:00:00,BTC,70523.95417035831,128662818793.56021,1410203662656.3728
2026-02-08 00:00:00,BTC,69296.80677355142,68978204828.46071,1385532837702.3442
2026-02-09 00:00:00,BTC,70542.37329463876,42782981463.70375,1411671712614.3147
2026-02-10 00:00:00,BTC,70096.40692272567,56115089203.17752,1400898153463.9268
2026-02-11 00:00:00,BTC,68779.90981269129,43014177103.90287,1374149240710.2896
2026-02-12 00:00:00,BTC,66937.58141157958,54917156057.4172,1337566230010.1792
2026-02-13 00:00:00,BTC,66184.57765470445,47600564765.981926,1322855090692.983
2026-02-14 00:00:00,BTC,68838.87490510389,43307347077.16525,1376029371467.4585
2026-02-15 00:00:00,BTC,69765.59638824302,38886730356.77217,1395185595832.6794
2026-02-16 00:00:00,BTC,68716.58337486399,44139541277.476685,1373546624939.8215
2026-02-17 00:00:00,BTC,68907.78353606178,36789211960.55089,1377439978226.675
2026-02-18 00:00:00,BTC,67489.45540267964,38338996657.38213,1349284955301.9707
2026-02-19 00:00:00,BTC,66456.3537620677,36348385076.441895,1327723958117.1118
2026-02-20 00:00:00,BTC,66918.68417467622,34180839195.07364,1338094580095.8176
2026-02-21 00:00:00,BTC,67970.29403133177,53528257484.904335,1358591334156.9714
2026-02-22 00:00:00,BTC,67977.90904199042,20679811587.418015,1359065859647.3735
2026-02-23 00:00:00,BTC,67585.11718938159,20354767532.065258,1350654423261.9365
2026-02-24 00:00:00,BTC,64577.553200674425,56724400502.91585,1291178509392.7466
2026-02-25 00:00:00,BTC,64074.11098528222,44864477921.16241,1281148417170.2803
2026-02-26 00:00:00,BTC,67947.39185585188,54747624390.78176,1358175414542.9243
2026-02-27 00:00:00,BTC,67469.06040327046,45543276394.82464,1348944333913.3765
2026-02-28 00:00:00,BTC,65883.99096235317,43031961580.21165,1317715385672.9202
2026-03-01 00:00:00,BTC,67008.45435746174,46319353202.33809,1340289147460.5789
2026-03-02 00:00:00,BTC,65713.4989891121,43467491553.81901,1314048555375.68
2026-03-03 00:00:00,BTC,68864.03691918531,60995565405.364334,1377737947309.8953
2026-03-04 00:00:00,BTC,68321.6178484252,52704039830.20494,1367228918356.8262
2026-03-05 00:00:00,BTC,72669.7701652216,81081561357.69708,1453089991035.7456
2026-03-06 00:00:00,BTC,70874.98687140146,55313274475.72516,1417652016603.2668
2026-03-07 00:00:00,BTC,68148.28339966535,46427994894.47989,1364073902597.7644
2026-03-08 00:00:00,BTC,67271.1907777184,24588849466.218872,1345067153653.0642
2026-03-09 00:00:00,BTC,66036.15782362667,35845854760.95391,1321622467264.5437
2026-03-10 00:00:00,BTC,68459.31537095344,52419546997.01177,1369955697970.065
2026-03-11 00:00:00,BTC,69883.00887579883,57031319359.51854,1397516391202.649
2026-03-12 00:00:00,BTC,70226.818790692,48188681300.73879,1405229147518.9683
2026-03-13 00:00:00,BTC,70544.42535461926,43093376170.49169,1411413242207.7595
2026-03-14 00:00:00,BTC,70965.28228600459,62328257621.5837,1419133420991.5525
2026-03-15 00:00:00,BTC,71217.1010283798,23763781398.02588,1424666372555.8494
2026-03-16 00:00:00,BTC,72681.9132538886,29137209887.5333,1453818980888.097
2026-03-17 00:00:00,BTC,74858.14870100339,56424669615.78771,1496606935787.3132
2026-03-18 00:00:00,BTC,73926.27899152413,47796151709.5938,1479034380091.9211
2026-03-19 00:00:00,BTC,71255.86350265636,46235388353.26782,1425248408811.2256
2026-03-20 00:00:00,BTC,69871.4514796119,46069506172.99344,1397132369157.6367
2026-03-21 00:00:00,BTC,70552.62530009366,39288514955.56232,1411553294477.2244
2026-03-22 00:00:00,BTC,68733.54779458739,22788052215.99816,1381324607061.9844
2026-03-23 00:00:00,BTC,67848.87605821833,30380203636.611057,1357220326650.4958
2026-03-24 00:00:00,BTC,70892.82823994374,52502731112.03615,1417921177640.1455
2026-03-25 00:00:00,BTC,70524.51175942823,40395077210.95709,1410852097506.246
2026-03-26 00:00:00,BTC,71309.26403856269,36566429238.80042,1426722276575.147
2026-03-27 00:00:00,BTC,68791.11093800364,52234708975.603966,1375963897395.8403
2026-03-28 00:00:00,BTC,66321.016242762,48874426380.128494,1326110397917.7085
2026-03-29 00:00:00,BTC,66321.06539994745,23637115348.524387,1326978316239.483
2026-03-30 00:00:00,BTC,65970.42899513361,25095464001.894596,1320068534523.2778
2026-03-31 00:00:00,BTC,66699.27436893585,37098483334.61913,1334537611576.0498
2026-04-01 00:00:00,BTC,68231.83047993251,56210727882.161446,1364706648348.3545
2026-04-02 00:00:00,BTC,68089.0553821667,46822039842.98501,1362124061745.4395
2026-04-03 00:00:00,BTC,66891.6645686824,47198627198.56218,1338643103490.4976
2026-04-04 00:00:00,BTC,66939.69121715311,26755680223.76058,1339404819037.8704
2026-04-05 00:00:00,BTC,67304.24955635444,21516550336.856274,1346790078680.91
2026-04-06 00:00:00,BTC,68985.52642694542,26416194024.766064,1380583534920.1562
2026-04-07 00:00:00,BTC,68864.23452757328,45398732027.77202,1378430433268.2437
2026-04-08 00:00:00,BTC,71975.62171045873,54821363017.72348,1439691204997.3042
2026-04-09 00:00:00,BTC,71117.07713411814,42583999503.6708,1423286125223.942
2026-04-10 00:00:00,BTC,71770.7468500515,39293023566.96442,1436399827130.5452
2026-04-11 00:00:00,BTC,72972.70823557042,38358391003.667854,1460609915845.4644
2026-04-12 00:00:00,BTC,73053.88808483821,23868132454.73879,1462802384989.1692
2026-04-13 00:00:00,BTC,70756.75105500016,30101377740.873566,1415861769817.8752
2026-04-14 00:00:00,BTC,74514.63006655,53329034805.473694,1491650187280.6667
2026-04-15 00:00:00,BTC,74181.10807228928,57684799834.52557,1484804385765.1338
2026-04-16 00:00:00,BTC,74833.50639132406,33592871494.555107,1497468161198.8457
2026-04-16 16:07:59,BTC,74780.68818846482,43222037633.929565,1496653985304.9573
2025-04-17 00:00:00,DOGE,0.15471755583387967,811820241.5800865,23025656395.115612
2025-04-18 00:00:00,DOGE,0.15587153787530794,576830755.033105,23201318598.79681
2025-04-19 00:00:00,DOGE,0.15761670017483884,463491541.12553006,23466473789.583706
2025-04-20 00:00:00,DOGE,0.1573112204332398,465683707.3180399,23421890793.07413
2025-04-21 00:00:00,DOGE,0.15502979487902038,627635503.5448277,23087095434.012623
2025-04-22 00:00:00,DOGE,0.15908436227169534,1073037989.6116908,23684115045.127453
2025-04-23 00:00:00,DOGE,0.17846828302254636,1711081936.272815,26545168244.012844
2025-04-24 00:00:00,DOGE,0.178401008327384,1995530473.1645606,26579717496.02347
2025-04-25 00:00:00,DOGE,0.1827667552587444,1582350788.3865557,27250786093.915184
2025-04-26 00:00:00,DOGE,0.18203103968675263,1843701071.9974282,27124340341.544304
2025-04-27 00:00:00,DOGE,0.1818819719415684,1565227653.8490603,27079862224.42596
2025-04-28 00:00:00,DOGE,0.17961827119108673,1169887084.9933372,26768202204.16714
2025-04-29 00:00:00,DOGE,0.17906901640129896,1425140393.9800472,26679443869.89703
2025-04-30 00:00:00,DOGE,0.17439945720299668,1024411673.6699723,25982850293.054985
2025-05-01 00:00:00,DOGE,0.1724103485197474,984673872.4637718,25701826438.560123
2025-05-02 00:00:00,DOGE,0.18070374109047424,1082529407.4818537,26930341143.843082
2025-05-03 00:00:00,DOGE,0.181388087156242,1034181805.0957793,27035739554.81099
2025-05-04 00:00:00,DOGE,0.17576785161701966,588937633.3899407,26198617063.23001
2025-05-05 00:00:00,DOGE,0.17071232656977398,630425272.9600186,25438315886.06924
2025-05-06 00:00:00,DOGE,0.17065490621117071,692750494.2443322,25451467156.19953
2025-05-07 00:00:00,DOGE,0.17232477779627986,858252275.6780319,25705289755.411777
2025-05-08 00:00:00,DOGE,0.17211562672825226,712638970.1262684,25674779020.41389
2025-05-09 00:00:00,DOGE,0.19718642657948848,2184563689.3913965,29420458961.447674
2025-05-10 00:00:00,DOGE,0.20518315482145336,2680468298.856808,30600308505.99836
2025-05-11 00:00:00,DOGE,0.24808618010965436,3646454138.724175,37006177667.7717
2025-05-12 00:00:00,DOGE,0.23156210463126953,3947378387.2038565,34547740638.35008
2025-05-13 00:00:00,DOGE,0.23141813764156494,5064612800.031126,34561842710.43985
2025-05-14 00:00:00,DOGE,0.24063615504965347,3014744188.0036793,35890356994.59683
2025-05-15 00:00:00,DOGE,0.2326880678038404,2454948301.1486807,34731729857.53937
2025-05-16 00:00:00,DOGE,0.2188193912978982,2678224342.760629,32661581229.673786
2025-05-17 00:00:00,DOGE,0.2225780495761936,1958996831.8259764,33231331928.635384
2025-05-18 00:00:00,DOGE,0.21488311590610068,1513815302.0764408,32078446831.646065
2025-05-19 00:00:00,DOGE,0.23064675587556407,2570476559.8316875,34393197336.04474
2025-05-20 00:00:00,DOGE,0.22450514333500976,2376793956.561148,33514267920.599346
2025-05-21 00:00:00,DOGE,0.2262524320952927,1922612443.9864995,33775168048.661053
2025-05-22 00:00:00,DOGE,0.2341442300716922,3004714773.9630966,34975336540.52911
2025-05-23 00:00:00,DOGE,0.24486878935117973,2941230875.1653132,36543465183.708496
2025-05-24 00:00:00,DOGE,0.2256050681389216,3637150461.689047,33699141296.707493
2025-05-25 00:00:00,DOGE,0.22526605771065214,1259477163.8986466,33650993086.402634
2025-05-26 00:00:00,DOGE,0.22410051858731672,1545639564.3810167,33473634384.500397
2025-05-27 00:00:00,DOGE,0.2257235127127771,1143793583.726899,33720067287.935783
2025-05-28 00:00:00,DOGE,0.22613701089072946,1456507542.766112,33785799788.59822
2025-05-29 00:00:00,DOGE,0.22106443772687143,1226851069.773066,33036485544.250744
2025-05-30 00:00:00,DOGE,0.21583653318215457,1584406711.2735288,32255789593.041676
2025-05-31 00:00:00,DOGE,0.19293898362115516,2378183690.790229,28833941358.602425
2025-06-01 00:00:00,DOGE,0.19295707336811818,1504531665.3964663,28832851074.892597
2025-06-02 00:00:00,DOGE,0.19396166511401375,911443941.2315271,29006673700.313576
2025-06-03 00:00:00,DOGE,0.19561462907109173,978658402.706214,29256077816.3805
2025-06-04 00:00:00,DOGE,0.1932015824493309,1022043262.7615937,28890544653.101982
2025-06-05 00:00:00,DOGE,0.18839829903335972,747043585.3475871,28179133110.479073
2025-06-06 00:00:00,DOGE,0.1718712124430595,1685747847.4578166,25707965258.477955
2025-06-07 00:00:00,DOGE,0.1793030276082122,1265730397.487727,26816885117.12925
2025-06-08 00:00:00,DOGE,0.18501664041068297,803511327.8148144,27675258392.52279
2025-06-09 00:00:00,DOGE,0.18422270395966683,678570070.0225133,27555661512.425903
2025-06-10 00:00:00,DOGE,0.19481978852801837,1210257482.7317545,29147106420.01421
2025-06-11 00:00:00,DOGE,0.19785971093017923,1443670215.5619726,29586646385.480976
2025-06-12 00:00:00,DOGE,0.1930335430982705,1615125585.5308516,28877497977.748463
2025-06-13 00:00:00,DOGE,0.18169744621506415,1226127047.8703182,27223347161.07496
2025-06-14 00:00:00,DOGE,0.18013678747049802,1845801962.6252491,26964124795.371246
2025-06-15 00:00:00,DOGE,0.1784162711217158,769990081.9494456,26713671012.167526
2025-06-16 00:00:00,DOGE,0.17577906724677725,738625978.9442667,26317930782.66883
2025-06-17 00:00:00,DOGE,0.17378599934566444,1199123760.8001316,26085591114.39921
2025-06-18 00:00:00,DOGE,0.16993733949907552,1280430419.7646747,25444598270.93267
2025-06-19 00:00:00,DOGE,0.17037971945944577,1049946144.9695418,25507393667.415367
2025-06-20 00:00:00,DOGE,0.17092098070802442,588664783.4255879,25595650404.66957
2025-06-21 00:00:00,DOGE,0.16233193333616464,1237051244.9392583,24308593118.583538
2025-06-22 00:00:00,DOGE,0.15308002215118727,917363601.712149,22900923503.0541
2025-06-23 00:00:00,DOGE,0.15114781788974174,2107400665.563507,22627472217.535885
2025-06-24 00:00:00,DOGE,0.16447256694307244,1476052213.0260837,24642213767.01148
2025-06-25 00:00:00,DOGE,0.16561516104968574,1203882777.0264912,24805507817.44763
2025-06-26 00:00:00,DOGE,0.16448390661542975,920508730.9793873,24645203761.557873
2025-06-27 00:00:00,DOGE,0.1600423291811019,1004177048.9592903,23970055920.15505
2025-06-28 00:00:00,DOGE,0.1610085986478116,689269157.2256726,24125832921.453415
2025-06-29 00:00:00,DOGE,0.1637313288044104,431899971.54874885,24532171454.01609
2025-06-30 00:00:00,DOGE,0.16954760970067637,610468369.8983374,25406787390.717094
2025-07-01 00:00:00,DOGE,0.16513647959219713,945647952.4686167,24751800622.22817
2025-07-02 00:00:00,DOGE,0.1575952425941886,740706410.3175782,23623051834.675014
2025-07-03 00:00:00,DOGE,0.16892581001355808,1296201165.0491905,25328625605.49418
2025-07-04 00:00:00,DOGE,0.17197045822677628,1460263401.587677,25786750120.98995
2025-07-05 00:00:00,DOGE,0.1628779247346829,1166672769.5388994,24420645261.485683
2025-07-06 00:00:00,DOGE,0.16431433970640547,504646523.890461,24640061585.599083
2025-07-07 00:00:00,DOGE,0.1718463077672067,1283597162.6273847,25766029799.43684
2025-07-08 00:00:00,DOGE,0.16786356600618882,1345775650.558815,25165540293.538612
2025-07-09 00:00:00,DOGE,0.17098496244236958,914434551.8923894,25641522579.296265
2025-07-10 00:00:00,DOGE,0.18082547920631353,1840121813.7065063,27152485203.747025
2025-07-11 00:00:00,DOGE,0.19393383510790288,4680808041.302957,29078960216.77345
2025-07-12 00:00:00,DOGE,0.20104732473533218,11922106373.55608,30166820631.87762
2025-07-13 00:00:00,DOGE,0.1969316863516775,4736930630.668871,29548232450.111855
2025-07-14 00:00:00,DOGE,0.1981830429850487,4047927478.517369,29741486928.41557
2025-07-15 00:00:00,DOGE,0.19720159565229248,7958901487.951687,29594179812.646618
2025-07-16 00:00:00,DOGE,0.1988073865760867,6150062246.882272,29792410672.68887
2025-07-17 00:00:00,DOGE,0.21317019869379383,8703908987.238749,32001145359.94545
2025-07-18 00:00:00,DOGE,0.21904854482534883,10686934874.27719,32889395094.371353
2025-07-19 00:00:00,DOGE,0.23623310474250733,22595520295.463337,35439846209.562904
2025-07-20 00:00:00,DOGE,0.24136273371397565,13194109287.318554,36204610445.715965
2025-07-21 00:00:00,DOGE,0.27294634200835066,19568264636.543987,40991383553.3522
2025-07-22 00:00:00,DOGE,0.2712676656637909,19724089022.900936,40733502344.68567
2025-07-23 00:00:00,DOGE,0.26965305868671147,13570193608.69496,40487669061.57009
2025-07-24 00:00:00,DOGE,0.24065455241490835,13277090960.170126,36137069321.204216
2025-07-25 00:00:00,DOGE,0.23175612511358704,13115780350.729208,34797142588.62957
2025-07-26 00:00:00,DOGE,0.23648246833968434,10617550354.59215,35519294456.5258
2025-07-27 00:00:00,DOGE,0.23580457484737566,2550054072.1875014,35429692150.38888
2025-07-28 00:00:00,DOGE,0.24051648808122306,2320603450.9149795,36152403387.71565
2025-07-29 00:00:00,DOGE,0.2251397569003692,3724637353.297932,33929150743.176254
2025-07-30 00:00:00,DOGE,0.22343167438710165,2278033222.709292,33549045657.114204
2025-07-31 00:00:00,DOGE,0.2203174498049267,2167890918.319192,33066932447.72133
2025-08-01 00:00:00,DOGE,0.2096463144206449,1805683883.5123882,31526025321.554695
2025-08-02 00:00:00,DOGE,0.2010203069750151,3428039994.5355105,30231874356.680836
2025-08-03 00:00:00,DOGE,0.1916269540469158,2210274745.363327,28882793410.111366
2025-08-04 00:00:00,DOGE,0.19886328779242604,1336955076.0650904,29900860825.737633
2025-08-05 00:00:00,DOGE,0.210479556777086,1782468201.5756187,31670060362.72394
2025-08-06 00:00:00,DOGE,0.1996421893552106,1463965752.726498,30047384671.162437
2025-08-07 00:00:00,DOGE,0.20524481678624307,1137499719.461071,30865821107.269722
2025-08-08 00:00:00,DOGE,0.22242594906092986,1915221615.4491138,33455136711.014084
2025-08-09 00:00:00,DOGE,0.23035201883070147,2514417767.505087,34646916521.967964
2025-08-10 00:00:00,DOGE,0.24079107603339342,2862262009.5341763,36227066784.67707
2025-08-11 00:00:00,DOGE,0.2339151503650981,2105690993.7302308,35168371695.401855
2025-08-12 00:00:00,DOGE,0.22279669505434282,2650792083.358086,33496880094.120926
2025-08-13 00:00:00,DOGE,0.23628639605846,2434867946.673603,35535037246.777435
2025-08-14 00:00:00,DOGE,0.24549919437970946,3743269059.856254,36947749049.64795
2025-08-15 00:00:00,DOGE,0.22418991808567507,5195154170.928724,33757164948.471878
2025-08-16 00:00:00,DOGE,0.22821263671130274,4256951653.8378463,34345153406.863113
2025-08-17 00:00:00,DOGE,0.23101920616038357,2650090531.492213,34771081095.047455
2025-08-18 00:00:00,DOGE,0.23543563785814955,2391323803.13488,35452903348.14972
2025-08-19 00:00:00,DOGE,0.22246056482373594,3164132782.1462517,33478282489.925827
2025-08-20 00:00:00,DOGE,0.20911047499485522,2846325133.964973,31573443104.15069
2025-08-21 00:00:00,DOGE,0.2215865077683421,3185686320.838252,33387849292.39222
2025-08-22 00:00:00,DOGE,0.2146036803461823,2104104384.2466068,32260557805.55944
2025-08-23 00:00:00,DOGE,0.24061883556812297,4456223342.6748,36227745500.387924
2025-08-24 00:00:00,DOGE,0.2359037954047403,2481978240.0255656,35513608232.83256
2025-08-25 00:00:00,DOGE,0.2317500228704948,3119480075.408564,34951792081.27878
2025-08-26 00:00:00,DOGE,0.20977485568918428,3209114651.504627,31632558732.54899
2025-08-27 00:00:00,DOGE,0.21848182440389716,2156426666.2800384,32916880510.861656
2025-08-28 00:00:00,DOGE,0.2194773258086598,2129501447.3323112,33080353873.51445
2025-08-29 00:00:00,DOGE,0.22436553868912731,1798100079.4822326,33816305759.52067
2025-08-30 00:00:00,DOGE,0.21412824594263147,2262984917.085615,32276659317.000565
2025-08-31 00:00:00,DOGE,0.2158248863195881,953490709.0340126,32538294439.509605
2025-09-01 00:00:00,DOGE,0.2138121881539986,980742706.5821915,32224320280.031105
2025-09-02 00:00:00,DOGE,0.21012014689720937,2610554715.582383,31677339106.6562
2025-09-03 00:00:00,DOGE,0.21481484336477316,1960119906.0495563,32372803711.979324
2025-09-04 00:00:00,DOGE,0.22060869712158182,1644323428.7362218,33255648476.04051
2025-09-05 00:00:00,DOGE,0.21248433246322776,1348159815.400276,32048275139.63678
2025-09-06 00:00:00,DOGE,0.21790522280347202,2080964319.0678818,32875780028.216713
2025-09-07 00:00:00,DOGE,0.2160115789297136,1109021902.7686205,32608992087.21966
2025-09-08 00:00:00,DOGE,0.22849209307593296,1803098275.17244,34458314811.968834
2025-09-09 00:00:00,DOGE,0.24204451984067996,3499691101.119174,36577754981.82949
2025-09-10 00:00:00,DOGE,0.24093291427061306,3983679513.3099904,36350917047.21883
2025-09-11 00:00:00,DOGE,0.24543876456428945,2768174631.6824803,37030135377.325455
2025-09-12 00:00:00,DOGE,0.25568309955896135,3698334549.8680463,38606584437.57269
2025-09-13 00:00:00,DOGE,0.27551364279954654,4346151545.9657545,41560744374.04719
2025-09-14 00:00:00,DOGE,0.28938440733977444,8814134295.680807,43675899265.001114
2025-09-15 00:00:00,DOGE,0.2784558102769998,5536012339.200093,42023527524.17705
2025-09-16 00:00:00,DOGE,0.2685387946986924,5596117361.866423,40481930858.13581
2025-09-17 00:00:00,DOGE,0.2696531218328301,4041455928.527943,40724280359.04452
2025-09-18 00:00:00,DOGE,0.282117441910369,4796448210.873294,42573398342.37777
2025-09-19 00:00:00,DOGE,0.2787643266477094,4321656784.85898,42069107470.46425
2025-09-20 00:00:00,DOGE,0.26530671371919323,3277904141.6950765,40032519025.96664
2025-09-21 00:00:00,DOGE,0.26755567404153896,1792202405.1960874,40392731465.23334
2025-09-22 00:00:00,DOGE,0.2613348265545181,1734698906.3081462,39469421979.68826
2025-09-23 00:00:00,DOGE,0.24128386887273082,5203576972.387224,36450831846.15457
2025-09-24 00:00:00,DOGE,0.23761019733597175,2774165344.545794,35926678207.284225
2025-09-25 00:00:00,DOGE,0.2407374057852932,3202133565.311215,36364461609.58091
2025-09-26 00:00:00,DOGE,0.22239388412703953,4145472954.1742296,33580397207.15773
2025-09-27 00:00:00,DOGE,0.2324576489429464,2901374244.867177,35109246575.3974
2025-09-28 00:00:00,DOGE,0.2308267057962403,1270819090.2145033,34891694710.61898
2025-09-29 00:00:00,DOGE,0.2373584240120973,1503357189.300699,35868313143.92856
2025-09-30 00:00:00,DOGE,0.23517093556073534,2294600863.467682,35551798520.39877
2025-10-01 00:00:00,DOGE,0.2327703853015738,2028125144.741923,35172909747.73517
2025-10-02 00:00:00,DOGE,0.24806693017750128,2779083637.1088796,37470683028.53003
2025-10-03 00:00:00,DOGE,0.2617674571494343,3461397003.0761466,39504530110.505844
2025-10-04 00:00:00,DOGE,0.2585990689382798,3163596710.6928363,39150786619.10633
2025-10-05 00:00:00,DOGE,0.25088714295062026,1913004411.6609137,37926155713.5251
2025-10-06 00:00:00,DOGE,0.25296284027536836,3110470554.8030787,38276799495.93508
2025-10-07 00:00:00,DOGE,0.2663063497515599,3799101519.920578,40286449215.784775
2025-10-08 00:00:00,DOGE,0.2474019998363525,3858405947.0936546,37412345062.14425
2025-10-09 00:00:00,DOGE,0.2554779705215659,2833194614.214027,38655239791.687355
2025-10-10 00:00:00,DOGE,0.24844379648914036,2920843495.681609,37569869673.972694
2025-10-11 00:00:00,DOGE,0.19398560680787477,8100992365.578244,29363865692.185787
2025-10-12 00:00:00,DOGE,0.18563301824171755,6261439168.809738,28084908607.39155
2025-10-13 00:00:00,DOGE,0.20753659744853606,4841592543.587542,31345487239.03009
2025-10-14 00:00:00,DOGE,0.21394989838012946,4517341896.36684,32374799370.765778
2025-10-15 00:00:00,DOGE,0.20468099791201283,4523252918.613466,30986175598.735664
2025-10-16 00:00:00,DOGE,0.196125970301963,2627147443.7439065,29692979906.518795
2025-10-17 00:00:00,DOGE,0.1882065213549952,3241355827.074683,28520346231.548283
2025-10-18 00:00:00,DOGE,0.18491410819207602,3111350004.410424,28017566647.82695
2025-10-19 00:00:00,DOGE,0.18954325759734506,1190809147.2150729,28692773109.21963
2025-10-20 00:00:00,DOGE,0.19520501124976605,1874656604.6280694,29533652475.4517
2025-10-21 00:00:00,DOGE,0.19996595879779044,1988836300.0409455,30284357031.020576
2025-10-22 00:00:00,DOGE,0.19449991155015053,2606141928.3068,29450097902.36554
2025-10-23 00:00:00,DOGE,0.19001323956155677,2371226307.507437,28767067809.38771
2025-10-24 00:00:00,DOGE,0.19477691026790134,1629446544.6487563,29488219173.49132
2025-10-25 00:00:00,DOGE,0.19764132779850196,1406384513.7077901,29926607273.09465
2025-10-26 00:00:00,DOGE,0.1965943046754672,1075226620.2515786,29791835674.394855
2025-10-27 00:00:00,DOGE,0.20584151036172318,1581145815.6572616,31177195854.827175
2025-10-28 00:00:00,DOGE,0.20052168840914944,1848345428.0483458,30389994293.074062
2025-10-29 00:00:00,DOGE,0.19376247597702617,2597073599.5679064,29375890794.953537
2025-10-30 00:00:00,DOGE,0.19235527078076486,2375728222.566507,29154497445.540794
2025-10-31 00:00:00,DOGE,0.18266494236534228,2891292517.566665,27655387152.44982
2025-11-01 00:00:00,DOGE,0.18645789100238466,1466701649.803549,28270346086.30853
2025-11-02 00:00:00,DOGE,0.18727035305980386,789950913.1850047,28385376679.87382
2025-11-03 00:00:00,DOGE,0.18638051983144605,900673677.7260317,28218955647.02002
2025-11-04 00:00:00,DOGE,0.167088259411484,3426878777.3470144,25336884829.70697
2025-11-05 00:00:00,DOGE,0.16288015004301348,4512763314.77479,24676012349.410652
2025-11-06 00:00:00,DOGE,0.16736363848179914,2113003898.9125488,25421797393.49717
2025-11-07 00:00:00,DOGE,0.1611765350860604,1761191836.4377356,24434456868.769108
2025-11-08 00:00:00,DOGE,0.1789825325849445,2851625365.5900655,27158752621.111706
2025-11-09 00:00:00,DOGE,0.17626014280423438,2106413764.2230885,26740900247.53942
2025-11-10 00:00:00,DOGE,0.17908925000194684,1521006933.2410104,27159758818.996647
2025-11-11 00:00:00,DOGE,0.18201794457446172,2095025563.8574345,27601153911.05326
2025-11-12 00:00:00,DOGE,0.17195486145155725,1988978371.391877,26107321339.172913
2025-11-13 00:00:00,DOGE,0.16994324383769366,1713240661.560612,25773145509.49191
2025-11-14 00:00:00,DOGE,0.16419843945294735,2562744822.687431,24989238193.576595
2025-11-15 00:00:00,DOGE,0.15788017890783018,2934556865.1146245,24008527946.64763
